"Kod";"Nazwa";"Rodzaje produktów";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
3000000;"WIELKOPOLSKIE";"baleron gotowany - za 1kg";"2003";14,25;"zł";"";
3000000;"WIELKOPOLSKIE";"baleron gotowany - za 1kg";"2004";15,54;"zł";"";
3000000;"WIELKOPOLSKIE";"baleron gotowany - za 1kg";"2005";14,96;"zł";"";
3000000;"WIELKOPOLSKIE";"baleron gotowany - za 1kg";"2006";14,00;"zł";"";
3000000;"WIELKOPOLSKIE";"baleron gotowany - za 1kg";"2007";13,86;"zł";"";
3000000;"WIELKOPOLSKIE";"baleron gotowany - za 1kg";"2008";14,26;"zł";"";
3000000;"WIELKOPOLSKIE";"baleron gotowany - za 1kg";"2009";15,18;"zł";"";
3000000;"WIELKOPOLSKIE";"baleron gotowany - za 1kg";"2010";14,77;"zł";"";
3000000;"WIELKOPOLSKIE";"baleron gotowany - za 1kg";"2011";14,77;"zł";"";
3000000;"WIELKOPOLSKIE";"baleron gotowany - za 1kg";"2012";15,71;"zł";"";
3000000;"WIELKOPOLSKIE";"baleron gotowany - za 1kg";"2013";16,77;"zł";"";
3000000;"WIELKOPOLSKIE";"baleron gotowany - za 1kg";"2014";16,62;"zł";"";
3000000;"WIELKOPOLSKIE";"baleron gotowany - za 1kg";"2015";16,21;"zł";"";
3000000;"WIELKOPOLSKIE";"baleron gotowany - za 1kg";"2016";16,10;"zł";"";
3000000;"WIELKOPOLSKIE";"baleron gotowany - za 1kg";"2017";16,93;"zł";"";
3000000;"WIELKOPOLSKIE";"baleron gotowany - za 1kg";"2018";17,23;"zł";"";
3000000;"WIELKOPOLSKIE";"baleron gotowany - za 1kg";"2019";18,39;"zł";"";
3000000;"WIELKOPOLSKIE";"salceson "Włoski" - za 1kg";"1999";6,14;"zł";"";
3000000;"WIELKOPOLSKIE";"salceson "Włoski" - za 1kg";"2000";6,57;"zł";"";
3000000;"WIELKOPOLSKIE";"salceson "Włoski" - za 1kg";"2001";7,23;"zł";"";
3000000;"WIELKOPOLSKIE";"salceson "Włoski" - za 1kg";"2002";6,23;"zł";"";
3000000;"WIELKOPOLSKIE";"salceson "Włoski" - za 1kg";"2003";5,78;"zł";"";
3000000;"WIELKOPOLSKIE";"salceson "Włoski" - za 1kg";"2004";6,53;"zł";"";
3000000;"WIELKOPOLSKIE";"salceson "Włoski" - za 1kg";"2005";7,22;"zł";"";
3000000;"WIELKOPOLSKIE";"salceson "Włoski" - za 1kg";"2006";6,64;"zł";"";
3000000;"WIELKOPOLSKIE";"salceson "Włoski" - za 1kg";"2007";6,83;"zł";"";
3000000;"WIELKOPOLSKIE";"salceson "Włoski" - za 1kg";"2008";7,35;"zł";"";
3000000;"WIELKOPOLSKIE";"salceson "Włoski" - za 1kg";"2009";8,36;"zł";"";
3000000;"WIELKOPOLSKIE";"salceson "Włoski" - za 1kg";"2010";8,49;"zł";"";
3000000;"WIELKOPOLSKIE";"salceson "Włoski" - za 1kg";"2011";8,84;"zł";"";
3000000;"WIELKOPOLSKIE";"salceson "Włoski" - za 1kg";"2012";10,09;"zł";"";
3000000;"WIELKOPOLSKIE";"salceson "Włoski" - za 1kg";"2013";10,40;"zł";"";
3000000;"WIELKOPOLSKIE";"salceson "Włoski" - za 1kg";"2014";10,42;"zł";"";
3000000;"WIELKOPOLSKIE";"salceson "Włoski" - za 1kg";"2015";9,68;"zł";"";
3000000;"WIELKOPOLSKIE";"salceson "Włoski" - za 1kg";"2016";9,81;"zł";"";
3000000;"WIELKOPOLSKIE";"salceson "Włoski" - za 1kg";"2017";10,28;"zł";"";
3000000;"WIELKOPOLSKIE";"salceson "Włoski" - za 1kg";"2018";10,39;"zł";"";
3000000;"WIELKOPOLSKIE";"salceson "Włoski" - za 1kg";"2019";11,16;"zł";"";
3000000;"WIELKOPOLSKIE";"kiszka kaszana jęczmienna - za 1kg";"1999";3,45;"zł";"";
3000000;"WIELKOPOLSKIE";"kiszka kaszana jęczmienna - za 1kg";"2000";3,91;"zł";"";
3000000;"WIELKOPOLSKIE";"kiszka kaszana jęczmienna - za 1kg";"2001";4,32;"zł";"";
3000000;"WIELKOPOLSKIE";"kiszka kaszana jęczmienna - za 1kg";"2002";4,30;"zł";"";
3000000;"WIELKOPOLSKIE";"kiszka kaszana jęczmienna - za 1kg";"2003";4,33;"zł";"";
3000000;"WIELKOPOLSKIE";"kiszka kaszana jęczmienna - za 1kg";"2004";4,91;"zł";"";
3000000;"WIELKOPOLSKIE";"kiszka kaszana jęczmienna - za 1kg";"2005";5,09;"zł";"";
3000000;"WIELKOPOLSKIE";"kiszka kaszana jęczmienna - za 1kg";"2006";4,93;"zł";"";
3000000;"WIELKOPOLSKIE";"kiszka kaszana jęczmienna - za 1kg";"2007";4,98;"zł";"";
3000000;"WIELKOPOLSKIE";"kiszka kaszana jęczmienna - za 1kg";"2008";5,47;"zł";"";
3000000;"WIELKOPOLSKIE";"kiszka kaszana jęczmienna - za 1kg";"2009";6,27;"zł";"";
3000000;"WIELKOPOLSKIE";"kiszka kaszana jęczmienna - za 1kg";"2010";6,23;"zł";"";
3000000;"WIELKOPOLSKIE";"kiszka kaszana jęczmienna - za 1kg";"2011";6,69;"zł";"";
3000000;"WIELKOPOLSKIE";"kiszka kaszana jęczmienna - za 1kg";"2012";7,32;"zł";"";
3000000;"WIELKOPOLSKIE";"kiszka kaszana jęczmienna - za 1kg";"2013";7,63;"zł";"";
3000000;"WIELKOPOLSKIE";"kiszka kaszana jęczmienna - za 1kg";"2014";7,58;"zł";"";
3000000;"WIELKOPOLSKIE";"kiszka kaszana jęczmienna - za 1kg";"2015";7,30;"zł";"";
3000000;"WIELKOPOLSKIE";"kiszka kaszana jęczmienna - za 1kg";"2016";7,60;"zł";"";
3000000;"WIELKOPOLSKIE";"kiszka kaszana jęczmienna - za 1kg";"2017";8,15;"zł";"";
3000000;"WIELKOPOLSKIE";"kiszka kaszana jęczmienna - za 1kg";"2018";8,42;"zł";"";
3000000;"WIELKOPOLSKIE";"kiszka kaszana jęczmienna - za 1kg";"2019";9,49;"zł";"";
3000000;"WIELKOPOLSKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"1999";2,92;"zł";"";
3000000;"WIELKOPOLSKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2000";2,75;"zł";"";
3000000;"WIELKOPOLSKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2001";2,93;"zł";"";
3000000;"WIELKOPOLSKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2002";2,73;"zł";"";
3000000;"WIELKOPOLSKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2003";2,72;"zł";"";
3000000;"WIELKOPOLSKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2004";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2005";2,30;"zł";"";
3000000;"WIELKOPOLSKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2006";2,11;"zł";"";
3000000;"WIELKOPOLSKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2007";2,14;"zł";"";
3000000;"WIELKOPOLSKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2008";2,14;"zł";"";
3000000;"WIELKOPOLSKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2009";2,13;"zł";"";
3000000;"WIELKOPOLSKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2010";2,13;"zł";"";
3000000;"WIELKOPOLSKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2011";2,09;"zł";"";
3000000;"WIELKOPOLSKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2012";2,25;"zł";"";
3000000;"WIELKOPOLSKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2013";2,36;"zł";"";
3000000;"WIELKOPOLSKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2014";2,33;"zł";"";
3000000;"WIELKOPOLSKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2015";2,07;"zł";"";
3000000;"WIELKOPOLSKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2016";2,02;"zł";"";
3000000;"WIELKOPOLSKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2017";2,02;"zł";"";
3000000;"WIELKOPOLSKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2018";2,05;"zł";"";
3000000;"WIELKOPOLSKIE";"konserwa mięsna wieprzowa "Turystyczna" - za 300 g";"2019";2,02;"zł";"";
3000000;"WIELKOPOLSKIE";"pstrąg świeży niepatroszony - za 1 kg";"1999";;"zł";"";
3000000;"WIELKOPOLSKIE";"pstrąg świeży niepatroszony - za 1 kg";"2000";;"zł";"";
3000000;"WIELKOPOLSKIE";"pstrąg świeży niepatroszony - za 1 kg";"2001";;"zł";"";
3000000;"WIELKOPOLSKIE";"pstrąg świeży niepatroszony - za 1 kg";"2002";;"zł";"";
3000000;"WIELKOPOLSKIE";"pstrąg świeży niepatroszony - za 1 kg";"2003";;"zł";"";
3000000;"WIELKOPOLSKIE";"pstrąg świeży niepatroszony - za 1 kg";"2004";9,88;"zł";"";
3000000;"WIELKOPOLSKIE";"pstrąg świeży niepatroszony - za 1 kg";"2005";9,18;"zł";"";
3000000;"WIELKOPOLSKIE";"pstrąg świeży niepatroszony - za 1 kg";"2006";9,62;"zł";"";
3000000;"WIELKOPOLSKIE";"pstrąg świeży niepatroszony - za 1 kg";"2007";10,00;"zł";"";
3000000;"WIELKOPOLSKIE";"pstrąg świeży niepatroszony - za 1 kg";"2008";9,74;"zł";"";
3000000;"WIELKOPOLSKIE";"pstrąg świeży niepatroszony - za 1 kg";"2009";11,02;"zł";"";
3000000;"WIELKOPOLSKIE";"pstrąg świeży niepatroszony - za 1 kg";"2010";11,79;"zł";"";
3000000;"WIELKOPOLSKIE";"pstrąg świeży niepatroszony - za 1 kg";"2011";13,36;"zł";"";
3000000;"WIELKOPOLSKIE";"pstrąg świeży niepatroszony - za 1 kg";"2012";13,47;"zł";"";
3000000;"WIELKOPOLSKIE";"pstrąg świeży niepatroszony - za 1 kg";"2013";13,58;"zł";"";
3000000;"WIELKOPOLSKIE";"pstrąg świeży niepatroszony - za 1 kg";"2014";15,08;"zł";"";
3000000;"WIELKOPOLSKIE";"pstrąg świeży niepatroszony - za 1 kg";"2015";14,07;"zł";"";
3000000;"WIELKOPOLSKIE";"pstrąg świeży niepatroszony - za 1 kg";"2016";14,31;"zł";"";
3000000;"WIELKOPOLSKIE";"pstrąg świeży niepatroszony - za 1 kg";"2017";14,24;"zł";"";
3000000;"WIELKOPOLSKIE";"pstrąg świeży niepatroszony - za 1 kg";"2018";15,26;"zł";"";
3000000;"WIELKOPOLSKIE";"pstrąg świeży niepatroszony - za 1 kg";"2019";15,73;"zł";"";
3000000;"WIELKOPOLSKIE";"karp świeży niepatroszony 1kg";"1999";7,77;"zł";"";
3000000;"WIELKOPOLSKIE";"karp świeży niepatroszony 1kg";"2000";7,20;"zł";"";
3000000;"WIELKOPOLSKIE";"karp świeży niepatroszony 1kg";"2001";6,70;"zł";"";
3000000;"WIELKOPOLSKIE";"karp świeży niepatroszony 1kg";"2002";7,43;"zł";"";
3000000;"WIELKOPOLSKIE";"karp świeży niepatroszony 1kg";"2003";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"karp świeży niepatroszony 1kg";"2004";;"zł";"";
3000000;"WIELKOPOLSKIE";"karp świeży niepatroszony 1kg";"2005";;"zł";"";
3000000;"WIELKOPOLSKIE";"karp świeży niepatroszony 1kg";"2006";;"zł";"";
3000000;"WIELKOPOLSKIE";"karp świeży niepatroszony 1kg";"2007";;"zł";"";
3000000;"WIELKOPOLSKIE";"karp świeży niepatroszony 1kg";"2008";;"zł";"";
3000000;"WIELKOPOLSKIE";"karp świeży niepatroszony 1kg";"2009";;"zł";"";
3000000;"WIELKOPOLSKIE";"karp świeży niepatroszony 1kg";"2010";;"zł";"";
3000000;"WIELKOPOLSKIE";"karp świeży niepatroszony 1kg";"2011";;"zł";"";
3000000;"WIELKOPOLSKIE";"karp świeży niepatroszony 1kg";"2012";;"zł";"";
3000000;"WIELKOPOLSKIE";"karp świeży niepatroszony 1kg";"2013";;"zł";"";
3000000;"WIELKOPOLSKIE";"karp świeży niepatroszony 1kg";"2014";;"zł";"";
3000000;"WIELKOPOLSKIE";"karp świeży niepatroszony 1kg";"2015";;"zł";"";
3000000;"WIELKOPOLSKIE";"karp świeży niepatroszony 1kg";"2016";;"zł";"";
3000000;"WIELKOPOLSKIE";"karp świeży niepatroszony 1kg";"2017";;"zł";"";
3000000;"WIELKOPOLSKIE";"karp świeży niepatroszony 1kg";"2018";;"zł";"";
3000000;"WIELKOPOLSKIE";"karp świeży niepatroszony 1kg";"2019";;"zł";"";
3000000;"WIELKOPOLSKIE";"filety z morszczuka mrożone - za 1kg";"1999";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"filety z morszczuka mrożone - za 1kg";"2000";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"filety z morszczuka mrożone - za 1kg";"2001";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"filety z morszczuka mrożone - za 1kg";"2002";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"filety z morszczuka mrożone - za 1kg";"2003";8,62;"zł";"";
3000000;"WIELKOPOLSKIE";"filety z morszczuka mrożone - za 1kg";"2004";8,62;"zł";"";
3000000;"WIELKOPOLSKIE";"filety z morszczuka mrożone - za 1kg";"2005";8,62;"zł";"";
3000000;"WIELKOPOLSKIE";"filety z morszczuka mrożone - za 1kg";"2006";8,62;"zł";"";
3000000;"WIELKOPOLSKIE";"filety z morszczuka mrożone - za 1kg";"2007";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"filety z morszczuka mrożone - za 1kg";"2008";8,62;"zł";"";
3000000;"WIELKOPOLSKIE";"filety z morszczuka mrożone - za 1kg";"2009";11,99;"zł";"";
3000000;"WIELKOPOLSKIE";"filety z morszczuka mrożone - za 1kg";"2010";10,81;"zł";"";
3000000;"WIELKOPOLSKIE";"filety z morszczuka mrożone - za 1kg";"2011";13,86;"zł";"";
3000000;"WIELKOPOLSKIE";"filety z morszczuka mrożone - za 1kg";"2012";14,39;"zł";"";
3000000;"WIELKOPOLSKIE";"filety z morszczuka mrożone - za 1kg";"2013";14,99;"zł";"";
3000000;"WIELKOPOLSKIE";"filety z morszczuka mrożone - za 1kg";"2014";15,08;"zł";"";
3000000;"WIELKOPOLSKIE";"filety z morszczuka mrożone - za 1kg";"2015";15,29;"zł";"";
3000000;"WIELKOPOLSKIE";"filety z morszczuka mrożone - za 1kg";"2016";15,07;"zł";"";
3000000;"WIELKOPOLSKIE";"filety z morszczuka mrożone - za 1kg";"2017";21,54;"zł";"";
3000000;"WIELKOPOLSKIE";"filety z morszczuka mrożone - za 1kg";"2018";18,45;"zł";"";
3000000;"WIELKOPOLSKIE";"filety z morszczuka mrożone - za 1kg";"2019";18,92;"zł";"";
3000000;"WIELKOPOLSKIE";"śledź solony, niepatroszony - za 1kg";"1999";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"śledź solony, niepatroszony - za 1kg";"2000";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"śledź solony, niepatroszony - za 1kg";"2001";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"śledź solony, niepatroszony - za 1kg";"2002";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"śledź solony, niepatroszony - za 1kg";"2003";4,89;"zł";"";
3000000;"WIELKOPOLSKIE";"śledź solony, niepatroszony - za 1kg";"2004";4,89;"zł";"";
3000000;"WIELKOPOLSKIE";"śledź solony, niepatroszony - za 1kg";"2005";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"śledź solony, niepatroszony - za 1kg";"2006";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"śledź solony, niepatroszony - za 1kg";"2007";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"śledź solony, niepatroszony - za 1kg";"2008";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"śledź solony, niepatroszony - za 1kg";"2009";7,21;"zł";"";
3000000;"WIELKOPOLSKIE";"śledź solony, niepatroszony - za 1kg";"2010";6,69;"zł";"";
3000000;"WIELKOPOLSKIE";"śledź solony, niepatroszony - za 1kg";"2011";7,35;"zł";"";
3000000;"WIELKOPOLSKIE";"śledź solony, niepatroszony - za 1kg";"2012";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"śledź solony, niepatroszony - za 1kg";"2013";8,40;"zł";"";
3000000;"WIELKOPOLSKIE";"śledź solony, niepatroszony - za 1kg";"2014";7,88;"zł";"";
3000000;"WIELKOPOLSKIE";"śledź solony, niepatroszony - za 1kg";"2015";7,93;"zł";"";
3000000;"WIELKOPOLSKIE";"śledź solony, niepatroszony - za 1kg";"2016";8,21;"zł";"";
3000000;"WIELKOPOLSKIE";"śledź solony, niepatroszony - za 1kg";"2017";9,04;"zł";"";
3000000;"WIELKOPOLSKIE";"śledź solony, niepatroszony - za 1kg";"2018";8,51;"zł";"";
3000000;"WIELKOPOLSKIE";"śledź solony, niepatroszony - za 1kg";"2019";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"1999";8,18;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2000";9,35;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2001";9,87;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2002";9,54;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2003";7,71;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2004";8,70;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2005";8,92;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2006";8,80;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2007";9,13;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2008";9,90;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2009";11,08;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2010";10,46;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2011";10,70;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2012";11,36;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2013";12,15;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2014";10,93;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2015";9,17;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2016";9,88;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2017";10,43;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2018";10,47;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wieprzowe z kością (łopatka) - za 1kg";"2019";11,88;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"1999";11,02;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2000";12,40;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2001";13,07;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2002";12,48;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2003";11,14;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2004";12,92;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2005";11,68;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2006";11,59;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2007";12,07;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2008";13,11;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2009";13,96;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2010";12,81;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2011";13,01;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2012";13,82;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2013";13,82;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2014";13,29;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2015";12,85;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2016";13,11;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2017";13,69;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2018";13,43;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe z kością (schab środkowy) - za 1kg";"2019";14,97;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"1999";7,18;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2000";7,79;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2001";8,89;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2002";8,84;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2003";6,91;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2004";8,93;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2005";9,05;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2006";9,27;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2007";9,69;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2008";10,68;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2009";11,62;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2010";10,93;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2011";11,16;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2012";12,78;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2013";13,13;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2014";12,84;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2015";12,43;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2016";12,72;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2017";13,93;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2018";14,28;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso  wieprzowe (boczek surowy) - za 1kg";"2019";15,79;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"1999";8,17;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2000";9,42;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2001";9,55;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2002";10,01;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2003";9,14;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2004";13,37;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2005";16,14;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2006";16,62;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2007";16,98;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2008";17,69;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2009";19,32;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2010";20,48;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2011";22,56;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2012";27,10;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2013";27,53;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2014";27,79;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2015";28,17;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2016";28,82;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mięso wołowe z kością (rostbef) - za 1kg";"2017";29,91;"zł";"";
